# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000260183   16   80571739   80621411     56       4  683327       -1.027    4.4409e-16       -1.027
ENSG00000260737   16   80590691   80641705     42       5  677349     -0.41067     4.996e-16     -0.41067
ENSG00000260064   16   80651448   80697276     41       7  668236     -0.74804    5.5511e-16     -0.74804
ENSG00000265341   16   80689358   80734460     66       6  673415       2.8992    4.4409e-16       2.8992
ENSG00000260594   16   80735257   80786202     54       9  684244        2.924    4.4409e-16        2.924
ENSG00000260896   16   80852632   80961492    150      24  679339      -1.0483    4.4409e-16      -1.0483
ENSG00000261061   16   81029375   81075090     40       4  677995      -1.2734    4.4409e-16      -1.2734
ENSG00000260213   16   81040397   81104364     47       5  685148      -1.9126    4.4409e-16      -1.9126
ENSG00000261141   16   81053906   81100031     33       3  686122      -1.6378    4.4409e-16      -1.6378
ENSG00000261838   16   81068459   81120203     57       3  685439      -1.4753    4.4409e-16      -1.4753
ENSG00000245059   16   81075924   81122466     54       3  682586       -1.478    4.4409e-16       -1.478
ENSG00000260643   16   81077270   81156256     79       6  677131      -2.4091    4.4409e-16      -2.4091
ENSG00000166473   16   81124480   81288975    244      43  673186      -2.4981    4.4409e-16      -2.4981
ENSG00000252608   16   81130138   81175244     64      13  664681      -2.4808    4.4409e-16      -2.4808
ENSG00000260495   16   81334336   81382028     61       8  683839      -1.5296    4.4409e-16      -1.5296
ENSG00000273048   16   81383623   81428698     90      11  677944      0.26244     4.996e-16      0.26244
ENSG00000272923   16   81384068   81431165    100      12  678553      0.21849    5.2736e-16      0.21849
ENSG00000260229   16   81499628   81545124     75      12  690086       1.5486    4.4409e-16       1.5486
ENSG00000261218   16   81736853   81811311     41      11  657724     0.030947    5.2389e-16     0.030947
ENSG00000261235   16   82067941   82208236    221      21  679308      0.41993     4.996e-16      0.41993
ENSG00000263636   16   82109658   82154758     76      10  677075      -1.3376    4.4409e-16      -1.3376
ENSG00000260161   16   82144243   82190374     93       5  684709       1.1525    4.4409e-16       1.1525
ENSG00000261029   16   82168901   82219408    117       8  685334      0.59028    5.5511e-16      0.59028
ENSG00000251888   16   82216110   82261395     60       6  684765      -1.0697    4.4409e-16      -1.0697
ENSG00000264502   16   82371112   82416184     87       8  681109       2.8348    4.4409e-16       2.8348
ENSG00000259873   16   82433433   82478986     85      12  683122       4.9954    8.8818e-16       4.9954
ENSG00000261285   16   82519598   82579524    117      20  686391       1.7241    4.4409e-16       1.7241
ENSG00000261176   16   82577654   82643815    141      25  673920       1.7695    4.4409e-16       1.7695
ENSG00000260862   16   82771924   82873243    240      41  683704       2.0297    4.4409e-16       2.0297
ENSG00000221395   16   82840691   82885805     94      16  683092       2.5949    4.4409e-16       2.5949
ENSG00000263360   16   82843060   82888358     99      17  683257       2.7264    4.4409e-16       2.7264
ENSG00000260832   16   82976835   83058903    118      18  687313       1.8609    4.4409e-16       1.8609
ENSG00000261410   16   83406612   83466775    155      24  685939       -1.689    4.4409e-16       -1.689
ENSG00000222299   16   83424148   83469220    120      19  684828      -1.6567    4.4409e-16      -1.6567
ENSG00000263785   16   83506951   83552013     72       8  681124      0.56485    5.5511e-16      0.56485
ENSG00000261103   16   83733784   83786503    183      25  688525      -1.6709    4.4409e-16      -1.6709
ENSG00000260788   16   83744724   83841541    259      34  685405      -1.8164    4.4409e-16      -1.8164
ENSG00000259914   16   83749281   83794982    137      22  689459      -1.6466    4.4409e-16      -1.6466
ENSG00000260523   16   83796266   83844245    107      17  679642      -1.0756    4.4409e-16      -1.0756
ENSG00000260228   16   83813572   83876439    132      22  680231       -1.436    4.4409e-16       -1.436
ENSG00000260932   16   83953401   83999828     44       9  683387      0.25879     4.996e-16      0.25879
ENSG00000199350   16   84063523   84108638     91      14  684610     -0.71854    5.5511e-16     -0.71854
ENSG00000260018   16   84115656   84161176     61      10  690952      -2.4699    4.4409e-16      -2.4699
ENSG00000260410   16   84117898   84164758     60      10  691034       -2.352    4.4409e-16       -2.352
ENSG00000250685   16   84216164   84265659     94      21  679009      -2.7136    4.4409e-16      -2.7136
ENSG00000260858   16   84278876   84329655    126      29  670861      -2.2948    4.4409e-16      -2.2948
ENSG00000201361   16   84286421   84331534    114      25  669544      -2.3194    4.4409e-16      -2.3194
ENSG00000260530   16   84319104   84365591     81      22  670520      -2.0237    4.4409e-16      -2.0237
ENSG00000260504   16   84366070   84412013     55      14  664178      -4.5159    8.8818e-16      -4.5159
ENSG00000261286   16   84482865   84535967    118      18  665130     -0.53872    5.5511e-16     -0.53872
ENSG00000261243   16   84494205   84541101    127      19  664783     -0.42962     4.996e-16     -0.42962
ENSG00000261471   16   84592999   84640432     86      19  661200       1.2956    4.4409e-16       1.2956
ENSG00000260859   16   84826869   84872848     41      14  664279     -0.74803    5.5511e-16     -0.74803
ENSG00000265249   16   84851574   84896673     40      13  649499      -1.2071    4.4409e-16      -1.2071
ENSG00000260340   16   84926959   84983209     99      22  671379      -2.9532    4.4409e-16      -2.9532
ENSG00000179219   16   85281564   85329569     40      12  650634       0.8325    5.5511e-16       0.8325
ENSG00000270313   16   85302426   85347641     46      14  644635       1.8876    4.4409e-16       1.8876
ENSG00000266307   16   85329832   85374931     41      12  649079       1.3026    4.4409e-16       1.3026
ENSG00000264203   16   85465029   85510098     19       7  641795     -0.87259    5.5511e-16     -0.87259
ENSG00000260417   16   85590872   85639326      3       2  588479       1.1675    4.4409e-16       1.1675
ENSG00000270124   16   85603615   85652177      2       1  586308       1.3477    4.4409e-16       1.3477
ENSG00000263968   16   85657984   85703279     18       5  634840      -1.2628    4.4409e-16      -1.2628
ENSG00000269898   16   85741893   85787831     34       3  673206      -2.8774    4.4409e-16      -2.8774
ENSG00000222190   16   85765227   85810306     19       5  680179      -3.3238    4.4409e-16      -3.3238
ENSG00000270184   16   85782988   85831223     41       4  685422       -2.717    4.4409e-16       -2.717
ENSG00000270159   16   85791021   85836539     44       4  686364      -2.7423    4.4409e-16      -2.7423
ENSG00000252311   16   85805381   85850505     47       3  688575      -2.3351    4.4409e-16      -2.3351
ENSG00000270698   16   85838031   85883668     35       3  680146     -0.77556    5.5511e-16     -0.77556
ENSG00000214259   16   85839479   85885142     33       3  679586     -0.72617    5.5511e-16     -0.72617
ENSG00000268804   16   85958887   86004829    129      19  683240      -3.3982    4.4409e-16      -3.3982
ENSG00000269667   16   85980356   86028329     83      13  681824      -2.9864    4.4409e-16      -2.9864
ENSG00000261177   16   86105015   86158132    131      21  667361      -2.5264    4.4409e-16      -2.5264
ENSG00000268078   16   86181812   86227404     52      10  678104      -2.6861    4.4409e-16      -2.6861
ENSG00000269186   16   86194787   86243326     47      11  676357      -2.1282    4.4409e-16      -2.1282
ENSG00000268505   16   86216399   86267519     67      19  674604      -1.7616    4.4409e-16      -1.7616
ENSG00000270058   16   86245029   86291335     97      22  673656      -1.0037    4.4409e-16      -1.0037
ENSG00000268754   16   86249186   86344351    182      32  676473     -0.99853    5.5511e-16     -0.99853
ENSG00000268532   16   86285033   86336995     84      12  677470      -1.7737    4.4409e-16      -1.7737
ENSG00000269826   16   86345993   86393217    103      25  673779      -2.1445    4.4409e-16      -2.1445
ENSG00000168367   16   86355450   86418289    184      35  679646      -2.5606    4.4409e-16      -2.5606
ENSG00000268473   16   86458436   86504490     80      20  670126      -1.0586    4.4409e-16      -1.0586
ENSG00000268388   16   86498135   86577705    112      22  678040      -1.5556    4.4409e-16      -1.5556
ENSG00000243697   16   86524063   86569858     55      15  678489      -1.5788    4.4409e-16      -1.5788
ENSG00000270020   16   86543989   86592503     59      11  679527      -1.6219    4.4409e-16      -1.6219
ENSG00000260944   16   86588751   86636367     62       7  684099      -1.3355    4.4409e-16      -1.3355
ENSG00000261161   16   86644907   86712529    127      21  685111       -1.558    4.4409e-16       -1.558
ENSG00000260387   16   86659934   86705751    101      17  685301      -1.4448    4.4409e-16      -1.4448
ENSG00000261175   16   86720697   86781432    110      23  662281      -0.8183    5.5511e-16      -0.8183
ENSG00000260026   16   86744294   86790560     96      17  652964     -0.91546    5.5511e-16     -0.91546
ENSG00000260795   16   86929781   86975078     31       9  623536      0.46546     4.996e-16      0.46546
ENSG00000232190   16   87056390   87107597     90      16  684217     -0.98252    5.5511e-16     -0.98252
ENSG00000261363   16   87065311   87113354     77      15  683571      -1.1039    4.4409e-16      -1.1039
ENSG00000261095   16   87210728   87270036     37       5  674567      -2.5156    4.4409e-16      -2.5156
ENSG00000261651   16   87214521   87260058     26       3  673719      -2.6642    4.4409e-16      -2.6642
ENSG00000243705   16   87266791   87311943     59       7  686787      -2.5612    4.4409e-16      -2.5612
ENSG00000261697   16   87286365   87361044    106      12  682066      -2.5042    4.4409e-16      -2.5042
ENSG00000270006   16   87316115   87361643     57      10  676307      -2.1373    4.4409e-16      -2.1373
ENSG00000270082   16   87325593   87371190     55      10  675497      -1.7301    4.4409e-16      -1.7301
ENSG00000269901   16   87361142   87411082     34       7  682096     -0.25029     4.996e-16     -0.25029
ENSG00000261592   16   87420310   87468901     25       6  682499    -0.010492    5.2389e-16    -0.010492
ENSG00000260750   16   87491161   87559241     34       9  679557      0.01683    5.2389e-16      0.01683
ENSG00000269935   16   87624132   87670796     56       8  683646       -1.316    4.4409e-16       -1.316
ENSG00000260671   16   87763369   87816312     47       8  687520      0.39621     4.996e-16      0.39621
ENSG00000260498   16   87797094   87847980     28      10  666442       1.1857    4.4409e-16       1.1857
ENSG00000260177   16   87803740   87875082     68      13  681145       3.3803    4.4409e-16       3.3803
ENSG00000260466   16   87835138   87881269     64      10  682460       3.3495    4.4409e-16       3.3495
ENSG00000270385   16   87891561   87937341      4       2  655852      0.70603    5.5511e-16      0.70603
ENSG00000260603   16   87916544   87962291      8       4  595512       0.8262    5.5511e-16       0.8262
ENSG00000260443   16   87968664   88013808     26       5  683316       2.1339    4.4409e-16       2.1339
ENSG00000260166   16   88085993   88131538     14       4  688309      0.88557    5.5511e-16      0.88557
ENSG00000261193   16   88102767   88155989     17       6  674581       1.1966    4.4409e-16       1.1966
ENSG00000205037   16   88111647   88169591     21       6  671328       1.0048    4.4409e-16       1.0048
ENSG00000260162   16   88175895   88222252     18       4  632008     0.031102    5.2389e-16     0.031102
ENSG00000260420   16   88192920   88238823     15       5  599412      0.26235     4.996e-16      0.26235
ENSG00000261327   16   88200904   88254696     12       5  572585      0.50188    5.5511e-16      0.50188
