# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
GENE             CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT  ZFITTED_BASE  ZRESID_BASE
ENSG00000171817   19   38007308   38114998     59       8  704892       3.9853   -3.1086e-15       3.9853
ENSG00000180479   19   38035684   38120673     52       8  704799       3.8562   -3.1086e-15       3.8562
ENSG00000120784   19   38094650   38218238     60       7  703387       2.8819   -3.1086e-15       2.8819
ENSG00000196381   19   38148652   38218223     30       4  699643       1.7908   -3.1086e-15       1.7908
ENSG00000267552   19   38170766   38245089     28       4  698828       2.7419   -3.1086e-15       2.7419
ENSG00000198182   19   38177264   38245691     27       4  705881       2.5275   -3.1086e-15       2.5275
ENSG00000189144   19   38216734   38342940     57       8  703023       2.9808   -3.1086e-15       2.9808
ENSG00000105738   19   38362868   38709012    238      29  699801       2.6102   -3.1086e-15       2.6102
ENSG00000171804   19   38365463   38432317     34       4  695558       4.9409   -2.6645e-15       4.9409
ENSG00000011332   19   38691646   38755354     23       7  681190      -1.0534   -3.1086e-15      -1.0534
ENSG00000167642   19   38699675   38793254     32       9  689532      -1.1221   -3.1086e-15      -1.1221
ENSG00000167641   19   38731877   38782231     17       4  689928     -0.79765   -3.1086e-15     -0.79765
ENSG00000267748   19   38744791   38805550     28       5  700769      -0.9604   -3.1086e-15      -0.9604
ENSG00000167644   19   38759801   38805649     21       4  701316      -1.2698   -3.1086e-15      -1.2698
ENSG00000099337   19   38775484   38829660     21       3  701028      -1.1644   -3.1086e-15      -1.1644
ENSG00000167645   19   38785753   38842913     20       2  700316     -0.95783   -3.1086e-15     -0.95783
ENSG00000099338   19   38791415   38871589     29       4  700527      -0.9608   -3.1086e-15      -0.9608
ENSG00000099341   19   38830176   38884464     20       5  694923     0.023036   -3.0531e-15     0.023036
ENSG00000188766   19   38844061   38896881     20       4  696203      0.20817   -3.0531e-15      0.20817
ENSG00000130244   19   38858775   38909728     22       6  693688    0.0062015    -3.054e-15    0.0062015
ENSG00000179168   19   38864905   38913722     23       6  692862    -0.074175   -3.0531e-15    -0.074175
ENSG00000196218   19   38889339   39088204     93      20  693222     -0.21726   -3.0531e-15     -0.21726
ENSG00000171777   19   38889695   38951945     30       7  696268       -2.118   -3.1086e-15       -2.118
ENSG00000104814   19   39068281   39144522     35       6  688782     -0.47736   -3.0531e-15     -0.47736
ENSG00000178982   19   39074735   39137595     26       4  685572     -0.55839   -3.1086e-15     -0.55839
ENSG00000130402   19   39103289   39232223     82      10  703095       2.5845   -3.1086e-15       2.5845
ENSG00000182472   19   39210827   39295544     34       7  695004       2.4017   -3.1086e-15       2.4017
ENSG00000178934   19   39244851   39292389     18       4  689032      0.46542   -3.0531e-15      0.46542
ENSG00000205076   19   39251611   39299132     20       5  686195      0.35585   -3.0531e-15      0.35585
ENSG00000171747   19   39282311   39339004     29       6  662549     -0.33719   -3.0531e-15     -0.33719
ENSG00000104823   19   39296062   39357645     26       4  663986     -0.91978   -3.1086e-15     -0.91978
ENSG00000268083   19   39298111   39365818     26       4  662079      -0.9478   -3.1086e-15      -0.9478
ENSG00000104824   19   39317028   39377987     22       4  662709      -0.8993   -3.1086e-15      -0.8993
ENSG00000187994   19   39348470   39403919     23       7  677950       2.7475   -3.1086e-15       2.7475
ENSG00000104825   19   39355340   39409533     28       8  682069        1.987   -3.1086e-15        1.987
ENSG00000068903   19   39359197   39425502     39       9  683780       2.4373   -3.1086e-15       2.4373
ENSG00000128626   19   39386188   39433802     33       6  685321       2.4527   -3.1086e-15       2.4527
ENSG00000262484   19   39389620   39437798     31       5  684579       2.0718   -3.1086e-15       2.0718
ENSG00000104835   19   39395906   39475495     39       7  681122       3.1467   -3.1086e-15       3.1467
ENSG00000269547   19   39396044   39475495     39       7  681122       3.1467   -3.1086e-15       3.1467
ENSG00000269190   19   39422044   39501550     32       7  685396        4.691   -2.6645e-15        4.691
ENSG00000161243   19   39471354   39558425     65       8  685306       3.9222   -3.1086e-15       3.9222
ENSG00000183760   19   39539553   39612133     56       9  696313       1.1967   -3.1086e-15       1.1967
ENSG00000130669   19   39581410   39683456     58       8  699193      -2.1123   -3.1086e-15      -2.1123
ENSG00000188505   19   39652601   39702524     25       3  693607      -2.4432   -3.1086e-15      -2.4432
ENSG00000179751   19   39683471   39729906     20       2  690311      -2.6264   -3.1086e-15      -2.6264
ENSG00000183709   19   39724154   39770732     16       4  663509      -1.0714   -3.1086e-15      -1.0714
ENSG00000197110   19   39724246   39770646     16       4  663509      -1.0714   -3.1086e-15      -1.0714
ENSG00000182393   19   39751965   39799313     20       3  687537       -1.404   -3.1086e-15       -1.404
ENSG00000128011   19   39787208   39840976     15       4  687219      -1.6831   -3.1086e-15      -1.6831
ENSG00000179134   19   39798036   39886350     38       6  692921      -1.8586   -3.1086e-15      -1.8586
ENSG00000130755   19   39808993   39868012     25       5  689646      -1.7194   -3.1086e-15      -1.7194
ENSG00000063322   19   39846943   39901277     27       6  693687      -2.0893   -3.1086e-15      -2.0893
ENSG00000128016   19   39862453   39910052     22       6  683818       -2.026   -3.1086e-15       -2.026
ENSG00000006712   19   39866492   39916835     24       7  686177      -1.7354   -3.1086e-15      -1.7354
ENSG00000090924   19   39868225   39929054     31       9  688904      -1.9309   -3.1086e-15      -1.9309
ENSG00000196235   19   39891796   39977310     43       6  691167      -1.5409   -3.1086e-15      -1.5409
ENSG00000213922   19   39895212   39942082     24       5  687720       -1.556   -3.1086e-15       -1.556
ENSG00000105193   19   39913847   39961588     29       4  696787      -1.5899   -3.1086e-15      -1.5899
ENSG00000105197   19   39936052   39994422     28       4  694331      -1.4199   -3.1086e-15      -1.4199
ENSG00000090932   19   39954535   40009121     25       5  691376      -1.3922   -3.1086e-15      -1.3922
ENSG00000186838   19   39970753   40021326     19       4  690911      -1.4838   -3.1086e-15      -1.4838
ENSG00000176401   19   40011630   40058494     30       7  706674      0.99038   -3.1086e-15      0.99038
ENSG00000176396   19   40018890   40065870     37       8  697756       1.7608   -3.1086e-15       1.7608
ENSG00000105198   19   40058164   40108116     50       6  684246       2.2966   -3.1086e-15       2.2966
ENSG00000249861   19   40111534   40161287     35       3  681130      -1.1393   -3.1086e-15      -1.1393
ENSG00000006659   19   40159946   40210084     54       8  704505      -1.3661   -3.1086e-15      -1.3661
ENSG00000105205   19   40211890   40263668     79       9  699142      -1.4799   -3.1086e-15      -1.4799
ENSG00000213921   19   40232235   40286775     62      11  697617      -2.4882   -3.1086e-15      -2.4882
ENSG00000105204   19   40305990   40359841     48       9  699270      -3.6865   -3.1086e-15      -3.6865
ENSG00000105202   19   40315098   40372054     39       9  698437      -3.3781   -3.1086e-15      -3.3781
ENSG00000090920   19   40343963   40475533     54      14  675212        -1.35   -3.1086e-15        -1.35
ENSG00000013275   19   40441912   40497348     33       5  682005     -0.09888   -3.0531e-15     -0.09888
ENSG00000187187   19   40455041   40533514     46       5  675786      0.90387   -3.1086e-15      0.90387
ENSG00000128000   19   40524167   40597116     34       4  688478      0.77574   -3.1086e-15      0.77574
ENSG00000197782   19   40565059   40631845     39       4  691808       1.2909   -3.1086e-15       1.2909
ENSG00000130758   19   40662651   40731482     22       4  697158       1.5487   -3.1086e-15       1.5487
ENSG00000174521   19   40711965   40759306     12       3  695663       2.0926   -3.1086e-15       2.0926
ENSG00000105219   19   40718115   40767597     13       4  696595       1.6732   -3.1086e-15       1.6732
ENSG00000105221   19   40726224   40826443     35       6  698837       1.4461   -3.1086e-15       1.4461
ENSG00000160392   19   40815443   40889434     43       8  693956       1.7709   -3.1086e-15       1.7709
ENSG00000105223   19   40819363   40896346     46       9  693093       1.9822   -3.1086e-15       1.9822
ENSG00000160396   19   40875178   40931094     23       7  677106       2.8101   -3.1086e-15       2.8101
ENSG00000105227   19   40889675   40954273     24       6  676349       2.3704   -3.1086e-15       2.3704
ENSG00000197019   19   40917499   40966932     16       4  678201        2.066   -3.1086e-15        2.066
ENSG00000167565   19   40936751   40985612      9       3  683066       2.5475   -3.1086e-15       2.5475
ENSG00000160460   19   40937148   41092370     52      14  686048       1.8356   -3.1086e-15       1.8356
ENSG00000090013   19   40943696   41006747     16       7  684313       3.1029   -3.1086e-15       3.1029
ENSG00000160410   19   41047757   41107305     26       6  683485      0.74804   -3.1086e-15      0.74804
ENSG00000090006   19   41063789   41145725     35       6  680571       1.9312   -3.1086e-15       1.9312
ENSG00000105245   19   41162596   41231877     35       9  689142       3.8041   -3.1086e-15       3.8041
ENSG00000123815   19   41187434   41259112     42       9  689059       3.7888   -3.1086e-15       3.7888
ENSG00000086544   19   41188008   41256765     37       8  687363       4.1326   -2.6645e-15       4.1326
ENSG00000077312   19   41221542   41281294     36       8  691418       3.3642   -3.1086e-15       3.3642
ENSG00000188493   19   41236761   41292458     35       8  699753       2.3471   -3.1086e-15       2.3471
ENSG00000261857   19   41242553   41293395     34       8  699527       2.2015   -3.1086e-15       2.2015
ENSG00000268975   19   41242553   41302590     40       8  696326       2.0214   -3.1086e-15       2.0214
ENSG00000167578   19   41249121   41312847     45       9  696500       1.8396   -3.1086e-15       1.8396
ENSG00000171570   19   41249147   41324103     50      10  696699         1.85   -3.1086e-15         1.85
ENSG00000269858   19   41269901   41324338     33       7  693978       1.1684   -3.1086e-15       1.1684
ENSG00000268797   19   41272202   41414187     61      16  689564      0.89337   -3.1086e-15      0.89337
ENSG00000255974   19   41339443   41391352      9       4  675705      -2.1085   -3.1086e-15      -2.1085
ENSG00000198077   19   41371344   41423657     20       5  698225      -1.8692   -3.1086e-15      -1.8692
ENSG00000197408   19   41462204   41534303     62      10  689617     -0.45473   -3.0531e-15     -0.45473
ENSG00000197838   19   41559377   41612100     30       4  684241     -0.88093   -3.1086e-15     -0.88093
ENSG00000197446   19   41585337   41644271     29       4  652250      -1.5424   -3.1086e-15      -1.5424
ENSG00000167600   19   41663954   41723444     20       6  645958     -0.67847   -3.1086e-15     -0.67847
ENSG00000167601   19   41690108   41777671     37       8  670207       1.0253   -3.1086e-15       1.0253
ENSG00000105323   19   41733401   41823503     42       3  696024      0.50659   -3.1086e-15      0.50659
ENSG00000142039   19   41781094   41840788     27       1  694655      0.11761   -3.0531e-15      0.11761
ENSG00000105329   19   41797492   41894816     37       5  688836       5.0101   -2.6645e-15       5.0101
ENSG00000255730   19   41821758   41940906     57       5  688722        4.909   -2.6645e-15        4.909
ENSG00000142046   19   41821816   41899988     24       5  677901       3.2603   -3.1086e-15       3.2603
ENSG00000248098   19   41849215   41940910     48       3  692928       4.8836   -2.6645e-15       4.8836
ENSG00000123810   19   41850326   41905078     20       3  689980       3.3063   -3.1086e-15       3.3063
ENSG00000077348   19   41882279   41938384     38       2  695286       3.7328   -3.1086e-15       3.7328
ENSG00000204978   19   41914063   41960670     39       4  680960       3.5124   -3.1086e-15       3.5124
ENSG00000177191   19   41921264   41969635     33       5  673660       3.4265   -3.1086e-15       3.4265
ENSG00000105341   19   41927223   41981622     34       6  668434        3.392   -3.1086e-15        3.392
ENSG00000007129   19   42020886   42103197     56       7  696985       1.3582   -3.1086e-15       1.3582
ENSG00000105352   19   42115344   42168442     37       7  692741      -1.2607   -3.1086e-15      -1.2607
